-0.130000	-0.040000	-1.400000	10029155546080.546875
-0.130000	-0.040000	-1.390000	10012634884690.251953
-0.130000	-0.030000	-1.440000	10148756390029.390625
-0.130000	-0.030000	-1.430000	10339631154695.455078
-0.130000	-0.030000	-1.420000	10493400197167.863281
-0.130000	-0.030000	-1.410000	10604718723394.554688
-0.130000	-0.030000	-1.400000	10668182434023.246094
-0.130000	-0.030000	-1.390000	10678456487433.687500
-0.130000	-0.030000	-1.380000	10630435420270.240234
-0.130000	-0.030000	-1.370000	10519435981609.445312
-0.130000	-0.030000	-1.360000	10341423400172.300781
-0.130000	-0.030000	-1.350000	10093269448084.007812
-0.130000	-0.020000	-1.460000	10021580661049.109375
-0.130000	-0.020000	-1.450000	10293925760501.884766
-0.130000	-0.020000	-1.440000	10539771677175.199219
-0.130000	-0.020000	-1.430000	10753973060878.072266
-0.130000	-0.020000	-1.420000	10931103128413.398438
-0.130000	-0.020000	-1.410000	11065525206091.085938
-0.130000	-0.020000	-1.400000	11151489767868.335938
-0.130000	-0.020000	-1.390000	11183260696440.750000
-0.130000	-0.020000	-1.380000	11155274171252.527344
-0.130000	-0.020000	-1.370000	11062332849200.929688
-0.130000	-0.020000	-1.360000	10899836701913.435547
-0.130000	-0.020000	-1.350000	10664049837446.218750
-0.130000	-0.020000	-1.340000	10352399683417.771484
-0.130000	-0.010000	-1.460000	10235171143454.265625
-0.130000	-0.010000	-1.450000	10521740175921.744141
-0.130000	-0.010000	-1.440000	10782152573603.296875
-0.130000	-0.010000	-1.430000	11011145935515.777344
-0.130000	-0.010000	-1.420000	11203148283244.597656
-0.130000	-0.010000	-1.410000	11352346601034.748047
-0.130000	-0.010000	-1.400000	11452781198105.642578
-0.130000	-0.010000	-1.390000	11498469892836.263672
-0.130000	-0.010000	-1.380000	11483565774206.279297
-0.130000	-0.010000	-1.370000	11402551645550.078125
-0.130000	-0.010000	-1.360000	11250473045372.285156
-0.130000	-0.010000	-1.350000	11023209790160.787109
-0.130000	-0.010000	-1.340000	10717783099461.919922
-0.130000	-0.010000	-1.330000	10332691353502.257812
-0.130000	0.000000	-1.460000	10307453436197.941406
-0.130000	0.000000	-1.450000	10598880736637.808594
-0.130000	0.000000	-1.440000	10864275827560.773438
-0.130000	0.000000	-1.430000	11098337566240.582031
-0.130000	0.000000	-1.420000	11295445674100.625000
